measurement_id,sample_id,replicate_id,sensor_id,target_bacterium,species_code,sensor_state,sensor_state_code,contamination_status,surface_type,sensor_lot,experimental_batch,operator_id,measurement_date,incubation_time_h,incubation_temperature_C,sample_mean_cfu_mL,sample_log10_mean_cfu_mL,qc_flag
EC_016_R1_2,EC_016,1,L04-EC_016-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L04,B10,OP02,2026-09-07,3.8,37.0,18433.333,4.2656,PASS
EC_016_R2_0,EC_016,2,L04-EC_016-R2,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L04,B10,OP02,2026-09-07,3.8,37.0,18433.333,4.2656,PASS
EC_016_R2_1,EC_016,2,L04-EC_016-R2,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L04,B10,OP02,2026-09-07,3.8,37.0,18433.333,4.2656,PASS
EC_016_R2_2,EC_016,2,L04-EC_016-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L04,B10,OP02,2026-09-07,3.8,37.0,18433.333,4.2656,PASS
EC_016_R3_0,EC_016,3,L04-EC_016-R3,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L04,B10,OP02,2026-09-07,3.8,37.0,18433.333,4.2656,PASS
EC_016_R3_1,EC_016,3,L04-EC_016-R3,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L04,B10,OP02,2026-09-07,3.8,37.0,18433.333,4.2656,PASS
EC_016_R3_2,EC_016,3,L04-EC_016-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L04,B10,OP02,2026-09-07,3.8,37.0,18433.333,4.2656,PASS
EC_017_R1_0,EC_017,1,L02-EC_017-R1,Escherichia coli,EC,carbon_clean,0,1,Aço inoxidável 304,L02,B08,OP01,2026-09-09,3.89,37.0,3226.667,3.5088,PASS
EC_017_R1_1,EC_017,1,L02-EC_017-R1,Escherichia coli,EC,capture_probe,1,1,Aço inoxidável 304,L02,B08,OP01,2026-09-09,3.89,37.0,3226.667,3.5088,PASS
EC_017_R1_2,EC_017,1,L02-EC_017-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L02,B08,OP01,2026-09-09,3.89,37.0,3226.667,3.5088,PASS
EC_017_R2_0,EC_017,2,L02-EC_017-R2,Escherichia coli,EC,carbon_clean,0,1,Aço inoxidável 304,L02,B08,OP01,2026-09-09,3.89,37.0,3226.667,3.5088,PASS
EC_017_R2_1,EC_017,2,L02-EC_017-R2,Escherichia coli,EC,capture_probe,1,1,Aço inoxidável 304,L02,B08,OP01,2026-09-09,3.89,37.0,3226.667,3.5088,PASS
EC_017_R2_2,EC_017,2,L02-EC_017-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L02,B08,OP01,2026-09-09,3.89,37.0,3226.667,3.5088,PASS
EC_017_R3_0,EC_017,3,L02-EC_017-R3,Escherichia coli,EC,carbon_clean,0,1,Aço inoxidável 304,L02,B08,OP01,2026-09-09,3.89,37.0,3226.667,3.5088,PASS
EC_017_R3_1,EC_017,3,L02-EC_017-R3,Escherichia coli,EC,capture_probe,1,1,Aço inoxidável 304,L02,B08,OP01,2026-09-09,3.89,37.0,3226.667,3.5088,PASS
EC_017_R3_2,EC_017,3,L02-EC_017-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L02,B08,OP01,2026-09-09,3.89,37.0,3226.667,3.5088,PASS
EC_018_R1_0,EC_018,1,L02-EC_018-R1,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L02,B05,OP02,2026-09-09,4.17,36.9,13800.0,4.1399,PASS
EC_018_R1_1,EC_018,1,L02-EC_018-R1,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L02,B05,OP02,2026-09-09,4.17,36.9,13800.0,4.1399,PASS
EC_018_R1_2,EC_018,1,L02-EC_018-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L02,B05,OP02,2026-09-09,4.17,36.9,13800.0,4.1399,PASS
EC_018_R2_0,EC_018,2,L02-EC_018-R2,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L02,B05,OP02,2026-09-09,4.17,36.9,13800.0,4.1399,PASS
EC_018_R2_1,EC_018,2,L02-EC_018-R2,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L02,B05,OP02,2026-09-09,4.17,36.9,13800.0,4.1399,PASS
EC_018_R2_2,EC_018,2,L02-EC_018-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L02,B05,OP02,2026-09-09,4.17,36.9,13800.0,4.1399,PASS
EC_018_R3_0,EC_018,3,L02-EC_018-R3,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L02,B05,OP02,2026-09-09,4.17,36.9,13800.0,4.1399,PASS
EC_018_R3_1,EC_018,3,L02-EC_018-R3,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L02,B05,OP02,2026-09-09,4.17,36.9,13800.0,4.1399,PASS
EC_018_R3_2,EC_018,3,L02-EC_018-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L02,B05,OP02,2026-09-09,4.17,36.9,13800.0,4.1399,PASS
EC_019_R1_0,EC_019,1,L03-EC_019-R1,Escherichia coli,EC,carbon_clean,0,1,Vidro,L03,B01,OP02,2026-09-11,3.21,37.4,12233.333,4.0875,PASS
EC_019_R1_1,EC_019,1,L03-EC_019-R1,Escherichia coli,EC,capture_probe,1,1,Vidro,L03,B01,OP02,2026-09-11,3.21,37.4,12233.333,4.0875,PASS
EC_019_R1_2,EC_019,1,L03-EC_019-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L03,B01,OP02,2026-09-11,3.21,37.4,12233.333,4.0875,PASS
EC_019_R2_0,EC_019,2,L03-EC_019-R2,Escherichia coli,EC,carbon_clean,0,1,Vidro,L03,B01,OP02,2026-09-11,3.21,37.4,12233.333,4.0875,PASS
EC_019_R2_1,EC_019,2,L03-EC_019-R2,Escherichia coli,EC,capture_probe,1,1,Vidro,L03,B01,OP02,2026-09-11,3.21,37.4,12233.333,4.0875,PASS
EC_019_R2_2,EC_019,2,L03-EC_019-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L03,B01,OP02,2026-09-11,3.21,37.4,12233.333,4.0875,PASS
EC_019_R3_0,EC_019,3,L03-EC_019-R3,Escherichia coli,EC,carbon_clean,0,1,Vidro,L03,B01,OP02,2026-09-11,3.21,37.4,12233.333,4.0875,PASS
EC_019_R3_1,EC_019,3,L03-EC_019-R3,Escherichia coli,EC,capture_probe,1,1,Vidro,L03,B01,OP02,2026-09-11,3.21,37.4,12233.333,4.0875,PASS
EC_019_R3_2,EC_019,3,L03-EC_019-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L03,B01,OP02,2026-09-11,3.21,37.4,12233.333,4.0875,PASS
EC_020_R1_0,EC_020,1,L02-EC_020-R1,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L02,B04,OP03,2026-08-11,4.31,37.3,7566666.667,6.8789,PASS
EC_020_R1_1,EC_020,1,L02-EC_020-R1,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L02,B04,OP03,2026-08-11,4.31,37.3,7566666.667,6.8789,PASS
EC_020_R1_2,EC_020,1,L02-EC_020-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L02,B04,OP03,2026-08-11,4.31,37.3,7566666.667,6.8789,PASS
EC_020_R2_0,EC_020,2,L02-EC_020-R2,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L02,B04,OP03,2026-08-11,4.31,37.3,7566666.667,6.8789,PASS
EC_020_R2_1,EC_020,2,L02-EC_020-R2,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L02,B04,OP03,2026-08-11,4.31,37.3,7566666.667,6.8789,REVIEW
EC_020_R2_2,EC_020,2,L02-EC_020-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L02,B04,OP03,2026-08-11,4.31,37.3,7566666.667,6.8789,PASS
EC_020_R3_0,EC_020,3,L02-EC_020-R3,Escherichia coli,EC,carbon_clean,0,1,Polipropileno,L02,B04,OP03,2026-08-11,4.31,37.3,7566666.667,6.8789,PASS
EC_020_R3_1,EC_020,3,L02-EC_020-R3,Escherichia coli,EC,capture_probe,1,1,Polipropileno,L02,B04,OP03,2026-08-11,4.31,37.3,7566666.667,6.8789,PASS
EC_020_R3_2,EC_020,3,L02-EC_020-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polipropileno,L02,B04,OP03,2026-08-11,4.31,37.3,7566666.667,6.8789,PASS
EC_021_R1_0,EC_021,1,L05-EC_021-R1,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L05,B08,OP01,2026-09-10,3.76,36.2,18166666.667,7.2593,PASS
EC_021_R1_1,EC_021,1,L05-EC_021-R1,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L05,B08,OP01,2026-09-10,3.76,36.2,18166666.667,7.2593,PASS
EC_021_R1_2,EC_021,1,L05-EC_021-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L05,B08,OP01,2026-09-10,3.76,36.2,18166666.667,7.2593,PASS
EC_021_R2_0,EC_021,2,L05-EC_021-R2,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L05,B08,OP01,2026-09-10,3.76,36.2,18166666.667,7.2593,PASS
EC_021_R2_1,EC_021,2,L05-EC_021-R2,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L05,B08,OP01,2026-09-10,3.76,36.2,18166666.667,7.2593,PASS
EC_021_R2_2,EC_021,2,L05-EC_021-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L05,B08,OP01,2026-09-10,3.76,36.2,18166666.667,7.2593,PASS
EC_021_R3_0,EC_021,3,L05-EC_021-R3,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L05,B08,OP01,2026-09-10,3.76,36.2,18166666.667,7.2593,PASS
EC_021_R3_1,EC_021,3,L05-EC_021-R3,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L05,B08,OP01,2026-09-10,3.76,36.2,18166666.667,7.2593,PASS
EC_021_R3_2,EC_021,3,L05-EC_021-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L05,B08,OP01,2026-09-10,3.76,36.2,18166666.667,7.2593,PASS
EC_022_R1_0,EC_022,1,L02-EC_022-R1,Escherichia coli,EC,carbon_clean,0,0,Polipropileno,L02,B05,OP03,2026-08-24,3.97,37.1,3.333,0.5229,PASS
EC_022_R1_1,EC_022,1,L02-EC_022-R1,Escherichia coli,EC,capture_probe,1,0,Polipropileno,L02,B05,OP03,2026-08-24,3.97,37.1,3.333,0.5229,PASS
EC_022_R1_2,EC_022,1,L02-EC_022-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polipropileno,L02,B05,OP03,2026-08-24,3.97,37.1,3.333,0.5229,PASS
EC_022_R2_0,EC_022,2,L02-EC_022-R2,Escherichia coli,EC,carbon_clean,0,0,Polipropileno,L02,B05,OP03,2026-08-24,3.97,37.1,3.333,0.5229,PASS
EC_022_R2_1,EC_022,2,L02-EC_022-R2,Escherichia coli,EC,capture_probe,1,0,Polipropileno,L02,B05,OP03,2026-08-24,3.97,37.1,3.333,0.5229,PASS
EC_022_R2_2,EC_022,2,L02-EC_022-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polipropileno,L02,B05,OP03,2026-08-24,3.97,37.1,3.333,0.5229,PASS
EC_022_R3_0,EC_022,3,L02-EC_022-R3,Escherichia coli,EC,carbon_clean,0,0,Polipropileno,L02,B05,OP03,2026-08-24,3.97,37.1,3.333,0.5229,PASS
EC_022_R3_1,EC_022,3,L02-EC_022-R3,Escherichia coli,EC,capture_probe,1,0,Polipropileno,L02,B05,OP03,2026-08-24,3.97,37.1,3.333,0.5229,PASS
EC_022_R3_2,EC_022,3,L02-EC_022-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Polipropileno,L02,B05,OP03,2026-08-24,3.97,37.1,3.333,0.5229,PASS
EC_023_R1_0,EC_023,1,L05-EC_023-R1,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L05,B06,OP01,2026-08-13,3.92,36.9,4966.667,3.6961,PASS
EC_023_R1_1,EC_023,1,L05-EC_023-R1,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L05,B06,OP01,2026-08-13,3.92,36.9,4966.667,3.6961,REVIEW
EC_023_R1_2,EC_023,1,L05-EC_023-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L05,B06,OP01,2026-08-13,3.92,36.9,4966.667,3.6961,PASS
EC_023_R2_0,EC_023,2,L05-EC_023-R2,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L05,B06,OP01,2026-08-13,3.92,36.9,4966.667,3.6961,PASS
EC_023_R2_1,EC_023,2,L05-EC_023-R2,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L05,B06,OP01,2026-08-13,3.92,36.9,4966.667,3.6961,PASS
EC_023_R2_2,EC_023,2,L05-EC_023-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L05,B06,OP01,2026-08-13,3.92,36.9,4966.667,3.6961,PASS
EC_023_R3_0,EC_023,3,L05-EC_023-R3,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L05,B06,OP01,2026-08-13,3.92,36.9,4966.667,3.6961,PASS
EC_023_R3_1,EC_023,3,L05-EC_023-R3,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L05,B06,OP01,2026-08-13,3.92,36.9,4966.667,3.6961,PASS
EC_023_R3_2,EC_023,3,L05-EC_023-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L05,B06,OP01,2026-08-13,3.92,36.9,4966.667,3.6961,PASS
EC_024_R1_0,EC_024,1,L01-EC_024-R1,Escherichia coli,EC,carbon_clean,0,0,Aço inoxidável 304,L01,B03,OP03,2026-09-09,3.82,36.9,0.0,,PASS
EC_024_R1_1,EC_024,1,L01-EC_024-R1,Escherichia coli,EC,capture_probe,1,0,Aço inoxidável 304,L01,B03,OP03,2026-09-09,3.82,36.9,0.0,,PASS
EC_024_R1_2,EC_024,1,L01-EC_024-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Aço inoxidável 304,L01,B03,OP03,2026-09-09,3.82,36.9,0.0,,FAIL
EC_024_R2_0,EC_024,2,L01-EC_024-R2,Escherichia coli,EC,carbon_clean,0,0,Aço inoxidável 304,L01,B03,OP03,2026-09-09,3.82,36.9,0.0,,PASS
EC_024_R2_1,EC_024,2,L01-EC_024-R2,Escherichia coli,EC,capture_probe,1,0,Aço inoxidável 304,L01,B03,OP03,2026-09-09,3.82,36.9,0.0,,PASS
EC_024_R2_2,EC_024,2,L01-EC_024-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Aço inoxidável 304,L01,B03,OP03,2026-09-09,3.82,36.9,0.0,,PASS
EC_024_R3_0,EC_024,3,L01-EC_024-R3,Escherichia coli,EC,carbon_clean,0,0,Aço inoxidável 304,L01,B03,OP03,2026-09-09,3.82,36.9,0.0,,PASS
EC_024_R3_1,EC_024,3,L01-EC_024-R3,Escherichia coli,EC,capture_probe,1,0,Aço inoxidável 304,L01,B03,OP03,2026-09-09,3.82,36.9,0.0,,PASS
EC_024_R3_2,EC_024,3,L01-EC_024-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,0,Aço inoxidável 304,L01,B03,OP03,2026-09-09,3.82,36.9,0.0,,PASS
EC_025_R1_0,EC_025,1,L02-EC_025-R1,Escherichia coli,EC,carbon_clean,0,1,Vidro,L02,B03,OP03,2026-08-22,3.97,37.4,636666.667,5.8039,PASS
EC_025_R1_1,EC_025,1,L02-EC_025-R1,Escherichia coli,EC,capture_probe,1,1,Vidro,L02,B03,OP03,2026-08-22,3.97,37.4,636666.667,5.8039,PASS
EC_025_R1_2,EC_025,1,L02-EC_025-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L02,B03,OP03,2026-08-22,3.97,37.4,636666.667,5.8039,PASS
EC_025_R2_0,EC_025,2,L02-EC_025-R2,Escherichia coli,EC,carbon_clean,0,1,Vidro,L02,B03,OP03,2026-08-22,3.97,37.4,636666.667,5.8039,PASS
EC_025_R2_1,EC_025,2,L02-EC_025-R2,Escherichia coli,EC,capture_probe,1,1,Vidro,L02,B03,OP03,2026-08-22,3.97,37.4,636666.667,5.8039,PASS
EC_025_R2_2,EC_025,2,L02-EC_025-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L02,B03,OP03,2026-08-22,3.97,37.4,636666.667,5.8039,REVIEW
EC_025_R3_0,EC_025,3,L02-EC_025-R3,Escherichia coli,EC,carbon_clean,0,1,Vidro,L02,B03,OP03,2026-08-22,3.97,37.4,636666.667,5.8039,PASS
EC_025_R3_1,EC_025,3,L02-EC_025-R3,Escherichia coli,EC,capture_probe,1,1,Vidro,L02,B03,OP03,2026-08-22,3.97,37.4,636666.667,5.8039,PASS
EC_025_R3_2,EC_025,3,L02-EC_025-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L02,B03,OP03,2026-08-22,3.97,37.4,636666.667,5.8039,PASS
EC_026_R1_0,EC_026,1,L04-EC_026-R1,Escherichia coli,EC,carbon_clean,0,1,Vidro,L04,B01,OP03,2026-08-12,4.14,37.1,1530000.0,6.1847,PASS
EC_026_R1_1,EC_026,1,L04-EC_026-R1,Escherichia coli,EC,capture_probe,1,1,Vidro,L04,B01,OP03,2026-08-12,4.14,37.1,1530000.0,6.1847,PASS
EC_026_R1_2,EC_026,1,L04-EC_026-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L04,B01,OP03,2026-08-12,4.14,37.1,1530000.0,6.1847,PASS
EC_026_R2_0,EC_026,2,L04-EC_026-R2,Escherichia coli,EC,carbon_clean,0,1,Vidro,L04,B01,OP03,2026-08-12,4.14,37.1,1530000.0,6.1847,PASS
EC_026_R2_1,EC_026,2,L04-EC_026-R2,Escherichia coli,EC,capture_probe,1,1,Vidro,L04,B01,OP03,2026-08-12,4.14,37.1,1530000.0,6.1847,PASS
EC_026_R2_2,EC_026,2,L04-EC_026-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L04,B01,OP03,2026-08-12,4.14,37.1,1530000.0,6.1847,PASS
EC_026_R3_0,EC_026,3,L04-EC_026-R3,Escherichia coli,EC,carbon_clean,0,1,Vidro,L04,B01,OP03,2026-08-12,4.14,37.1,1530000.0,6.1847,PASS
EC_026_R3_1,EC_026,3,L04-EC_026-R3,Escherichia coli,EC,capture_probe,1,1,Vidro,L04,B01,OP03,2026-08-12,4.14,37.1,1530000.0,6.1847,PASS
EC_026_R3_2,EC_026,3,L04-EC_026-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L04,B01,OP03,2026-08-12,4.14,37.1,1530000.0,6.1847,PASS
EC_027_R1_0,EC_027,1,L04-EC_027-R1,Escherichia coli,EC,carbon_clean,0,1,Vidro,L04,B03,OP02,2026-09-06,4.51,37.4,500000.0,5.699,PASS
EC_027_R1_1,EC_027,1,L04-EC_027-R1,Escherichia coli,EC,capture_probe,1,1,Vidro,L04,B03,OP02,2026-09-06,4.51,37.4,500000.0,5.699,PASS
EC_027_R1_2,EC_027,1,L04-EC_027-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L04,B03,OP02,2026-09-06,4.51,37.4,500000.0,5.699,PASS
EC_027_R2_0,EC_027,2,L04-EC_027-R2,Escherichia coli,EC,carbon_clean,0,1,Vidro,L04,B03,OP02,2026-09-06,4.51,37.4,500000.0,5.699,PASS
EC_027_R2_1,EC_027,2,L04-EC_027-R2,Escherichia coli,EC,capture_probe,1,1,Vidro,L04,B03,OP02,2026-09-06,4.51,37.4,500000.0,5.699,PASS
EC_027_R2_2,EC_027,2,L04-EC_027-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L04,B03,OP02,2026-09-06,4.51,37.4,500000.0,5.699,PASS
EC_027_R3_0,EC_027,3,L04-EC_027-R3,Escherichia coli,EC,carbon_clean,0,1,Vidro,L04,B03,OP02,2026-09-06,4.51,37.4,500000.0,5.699,PASS
EC_027_R3_1,EC_027,3,L04-EC_027-R3,Escherichia coli,EC,capture_probe,1,1,Vidro,L04,B03,OP02,2026-09-06,4.51,37.4,500000.0,5.699,PASS
EC_027_R3_2,EC_027,3,L04-EC_027-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Vidro,L04,B03,OP02,2026-09-06,4.51,37.4,500000.0,5.699,PASS
EC_028_R1_0,EC_028,1,L04-EC_028-R1,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L04,B04,OP01,2026-09-09,3.35,36.9,2310000.0,6.3636,PASS
EC_028_R1_1,EC_028,1,L04-EC_028-R1,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L04,B04,OP01,2026-09-09,3.35,36.9,2310000.0,6.3636,PASS
EC_028_R1_2,EC_028,1,L04-EC_028-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L04,B04,OP01,2026-09-09,3.35,36.9,2310000.0,6.3636,PASS
EC_028_R2_0,EC_028,2,L04-EC_028-R2,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L04,B04,OP01,2026-09-09,3.35,36.9,2310000.0,6.3636,PASS
EC_028_R2_1,EC_028,2,L04-EC_028-R2,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L04,B04,OP01,2026-09-09,3.35,36.9,2310000.0,6.3636,PASS
EC_028_R2_2,EC_028,2,L04-EC_028-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L04,B04,OP01,2026-09-09,3.35,36.9,2310000.0,6.3636,PASS
EC_028_R3_0,EC_028,3,L04-EC_028-R3,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L04,B04,OP01,2026-09-09,3.35,36.9,2310000.0,6.3636,PASS
EC_028_R3_1,EC_028,3,L04-EC_028-R3,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L04,B04,OP01,2026-09-09,3.35,36.9,2310000.0,6.3636,PASS
EC_028_R3_2,EC_028,3,L04-EC_028-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L04,B04,OP01,2026-09-09,3.35,36.9,2310000.0,6.3636,PASS
EC_029_R1_0,EC_029,1,L05-EC_029-R1,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L05,B02,OP02,2026-08-06,4.11,36.7,596.667,2.7757,REVIEW
EC_029_R1_1,EC_029,1,L05-EC_029-R1,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L05,B02,OP02,2026-08-06,4.11,36.7,596.667,2.7757,PASS
EC_029_R1_2,EC_029,1,L05-EC_029-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L05,B02,OP02,2026-08-06,4.11,36.7,596.667,2.7757,PASS
EC_029_R2_0,EC_029,2,L05-EC_029-R2,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L05,B02,OP02,2026-08-06,4.11,36.7,596.667,2.7757,PASS
EC_029_R2_1,EC_029,2,L05-EC_029-R2,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L05,B02,OP02,2026-08-06,4.11,36.7,596.667,2.7757,PASS
EC_029_R2_2,EC_029,2,L05-EC_029-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L05,B02,OP02,2026-08-06,4.11,36.7,596.667,2.7757,PASS
EC_029_R3_0,EC_029,3,L05-EC_029-R3,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L05,B02,OP02,2026-08-06,4.11,36.7,596.667,2.7757,PASS
EC_029_R3_1,EC_029,3,L05-EC_029-R3,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L05,B02,OP02,2026-08-06,4.11,36.7,596.667,2.7757,PASS
EC_029_R3_2,EC_029,3,L05-EC_029-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L05,B02,OP02,2026-08-06,4.11,36.7,596.667,2.7757,PASS
EC_030_R1_0,EC_030,1,L04-EC_030-R1,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L04,B07,OP01,2026-08-26,4.08,36.4,440.0,2.6435,PASS
EC_030_R1_1,EC_030,1,L04-EC_030-R1,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L04,B07,OP01,2026-08-26,4.08,36.4,440.0,2.6435,PASS
EC_030_R1_2,EC_030,1,L04-EC_030-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L04,B07,OP01,2026-08-26,4.08,36.4,440.0,2.6435,REVIEW
EC_030_R2_0,EC_030,2,L04-EC_030-R2,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L04,B07,OP01,2026-08-26,4.08,36.4,440.0,2.6435,PASS
EC_030_R2_1,EC_030,2,L04-EC_030-R2,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L04,B07,OP01,2026-08-26,4.08,36.4,440.0,2.6435,PASS
EC_030_R2_2,EC_030,2,L04-EC_030-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L04,B07,OP01,2026-08-26,4.08,36.4,440.0,2.6435,PASS
EC_030_R3_0,EC_030,3,L04-EC_030-R3,Escherichia coli,EC,carbon_clean,0,1,Polietileno de alta densidade,L04,B07,OP01,2026-08-26,4.08,36.4,440.0,2.6435,PASS
EC_030_R3_1,EC_030,3,L04-EC_030-R3,Escherichia coli,EC,capture_probe,1,1,Polietileno de alta densidade,L04,B07,OP01,2026-08-26,4.08,36.4,440.0,2.6435,PASS
EC_030_R3_2,EC_030,3,L04-EC_030-R3,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Polietileno de alta densidade,L04,B07,OP01,2026-08-26,4.08,36.4,440.0,2.6435,PASS
EC_031_R1_0,EC_031,1,L01-EC_031-R1,Escherichia coli,EC,carbon_clean,0,1,Aço inoxidável 304,L01,B10,OP02,2026-09-12,4.09,37.9,3643333.333,6.5615,PASS
EC_031_R1_1,EC_031,1,L01-EC_031-R1,Escherichia coli,EC,capture_probe,1,1,Aço inoxidável 304,L01,B10,OP02,2026-09-12,4.09,37.9,3643333.333,6.5615,PASS
EC_031_R1_2,EC_031,1,L01-EC_031-R1,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L01,B10,OP02,2026-09-12,4.09,37.9,3643333.333,6.5615,PASS
EC_031_R2_0,EC_031,2,L01-EC_031-R2,Escherichia coli,EC,carbon_clean,0,1,Aço inoxidável 304,L01,B10,OP02,2026-09-12,4.09,37.9,3643333.333,6.5615,PASS
EC_031_R2_1,EC_031,2,L01-EC_031-R2,Escherichia coli,EC,capture_probe,1,1,Aço inoxidável 304,L01,B10,OP02,2026-09-12,4.09,37.9,3643333.333,6.5615,PASS
EC_031_R2_2,EC_031,2,L01-EC_031-R2,Escherichia coli,EC,capture_probe_16S_rRNA,2,1,Aço inoxidável 304,L01,B10,OP02,2026-09-12,4.09,37.9,3643333.333,6.5615,PASS
